Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
17.99,2,0.3593907647049866514573927189,0.364944083961898,0.364944083961898,0.35982902741791,0.35982902741791,0.140195215713426,0.1528461774307865661499740068,0.1226514258302773661499740068,0.0301947516005092,4.9672887107595724569699077681,58.993029819228141223836403474,59.632989353285768357554599459,1261449000
18.00,2,0.3593839381226232343137588728,0.364935983132736,0.364935983132736,0.359822192510801,0.359822192510801,0.140159083752645,0.1528097847657592250002825176,0.1226150331652500250002825176,0.0301947516005092,4.966046963793768681302304117,58.985769443355888897484103274,59.626532575954834736144419536,1262151000
18.01,2,0.3593771212190365243321032870,0.36492789331206,0.36492789331206,0.359815367294272,0.359815367294272,0.140122989362586,0.1527734300327579156067623668,0.1225786784322487156067623668,0.0301947516005092,4.9648066938832678811980919934,58.978491608386656911178096808,59.620060462268317607454494703,1262852000
18.02,2,0.3593703129893703809803971035,0.364919813178556,0.364919813178556,0.359808550762242,0.359808550762242,0.140086923533743,0.1527371041816504221819768538,0.1225423525811412221819768538,0.0301947516005092,4.9635676405561350071759576049,58.971245682510475209169938909,59.613616565267988479773389621,1263553000
18.03,2,0.3593635154287810282479964734,0.364911745617845,0.364911745617845,0.359801744912298,0.359801744912298,0.140050911661195,0.1527008326927536617277912198,0.1225060810922444617277912198,0.0301947516005092,4.9623305325650209534964503535,58.964003580486730988071512518,59.607176032734130019250723413,1264254000
18.04,2,0.3593567265324331612336597011,0.364903687771373,0.364903687771373,0.359794947737162,0.359794947737162,0.140014929402651,0.1526645911388432925204742726,0.1224698395383340925204742726,0.0301947516005092,4.9610946689167793185922108421,58.95676752456059028681774576,59.60074091425845583223115966,1264956000
18.05,2,0.3593499582955055822979866760,0.364895651678053,0.364895651678053,0.359788171246639,0.359788171246639,0.139978977381979,0.1526283805635588375435083711,0.1224336289630496375435083711,0.0301947516005092,4.9598600783047923488098340776,58.949506415800018998653045006,59.594283790135505171550034138,1265657000
18.06,2,0.3593431877131846353102377312,0.364887615099716,0.364887615099716,0.359781392407863,0.359781392407863,0.139943078758433,0.1525922233359444199746102571,0.1223974717354352199746102571,0.0301947516005092,4.9586274003502822904959150609,58.942285537939130956823233574,59.587862129204130536499313,1266358000
18.07,2,0.3593364277806723711655662178,0.364879590308852,0.364879590308852,0.359774624231882,0.359774624231882,0.139907212155323,0.1525560985206377811308840286,0.1223613469201285811308840286,0.0301947516005092,4.9573960340945827420830943988,58.935064979451332628752192576,59.581440824724408651658497915,1267059000
18.08,2,0.3593296874931800709610527931,0.364871586256879,0.364871586256879,0.359767875724878,0.359767875724878,0.13987137584719,0.1525200047056302061029240369,0.1223252531051210061029240369,0.0301947516005092,4.9561659378819645978319214936,58.927846874337630814872442171,59.575021763256835471669337848,1267760000
18.09,2,0.3593229558459275772661191364,0.364863591896412,0.364863591896412,0.35976113586865,0.35976113586865,0.139835569190683,0.1524839408624138274561883653,0.1222891892619046274561883653,0.0301947516005092,4.9549370810431028082610825488,58.920602107645082999627405585,59.568579280513379727801344996,1268461000
18.10,2,0.3593162238341499179337690946,0.364855598948387,0.364855598948387,0.359754395647452,0.359754395647452,0.13979981343897,0.1524479279422756370346195818,0.1222531763417664370346195818,0.0301947516005092,4.9537100625834982676311269703,58.913398036761403885794474529,59.562172680943334432507959727,1269163000
18.11,2,0.3593095114530907533238126851,0.364847626811381,0.364847626811381,0.359747675080912,0.359747675080912,0.13976409045804,0.1524119484992514033581914791,0.1222171968987422033581914791,0.0301947516005092,4.952484381508374574374695361,58.906195965576917415712105148,59.555767915106136276105625226,1269864000
18.12,2,0.3593028079295041558672883823,0.36483966466977,0.36483966466977,0.359740963382645,0.359740963382645,0.139728399598869,0.1523760015072522853356262819,0.1221812499067430853356262819,0.0301947516005092,4.9512600072177782987953599255,58.898966802182710122038662614,59.549339338082125615199913514,1270565000
18.13,2,0.3592961137954015385601008358,0.364831713737404,0.364831713737404,0.359734261085313,0.359734261085313,0.1396927603588,0.1523401064941078981400789025,0.1221453548935986981400789025,0.0301947516005092,4.9500374979381173632827384664,58.89177999785500862087421644,59.542948107382413193851156617,1271266000
18.14,2,0.3592894292778169992098397288,0.364823772743762,0.364823772743762,0.359727568416226,0.359727568416226,0.139657129841629,0.1523042205454039359398177411,0.1221094689448947359398177411,0.0301947516005092,4.9488156230572653662694715877,58.884586845471041477355499742,59.536551442461246670216483634,1271967000
18.15,2,0.3592827633720366159530123519,0.364815852273556,0.364815852273556,0.359720894381639,0.359720894381639,0.139621553091252,0.1522683890469974740583102936,0.1220736374464882740583102936,0.0301947516005092,4.9475956815795788780591314964,58.877402879483800211665770634,59.53016286817818231590125401,1272669000
18.16,2,0.3592760980733612468194658910,0.364807933458612,0.364807933458612,0.359714220954898,0.359714220954898,0.139586006324347,0.1522325875715671304654144834,0.1220378359710579304654144834,0.0301947516005092,4.9463769725091314970843587935,58.870192343157808058364474637,59.52375095062233535840207253,1273370000
18.17,2,0.3592694513770994805672234303,0.364800035036395,0.364800035036395,0.359707566153255,0.359707566153255,0.139550509850591,0.1521968370703433483373082619,0.1220020854698341483373082619,0.0301947516005092,4.9451600948497897936487256836,58.863022497868267637874976781,59.517374913443341610999394179,1274071000
18.18,2,0.3592628032785717156116993818,0.364792136259352,0.364792136259352,0.359700909947636,0.359700909947636,0.139515043445061,0.1521611166066464944716904068,0.1219663650061372944716904068,0.0301947516005092,4.9439444476051616901418499719,58.855853491247812285848275441,59.510999698884292868918346816,1274772000
18.19,2,0.3592561650028253685193372029,0.364784248567303,0.364784248567303,0.359694263576777,0.359694263576777,0.139479612669906,0.1521254321384791111335733299,0.1219306805379699111335733299,0.0301947516005092,4.9427302002547451089533494607,58.848658678927857783576259222,59.504601791502047864900464399,1275473000
18.20,2,0.3592495460855184459132299695,0.364776381330276,0.364776381330276,0.359687636587964,0.359687636587964,0.139444212282419,0.1520897787533393981557537317,0.1218950271528301981557537317,0.0301947516005092,4.9415172108610422964298191553,58.841499039386702316664401774,59.498234975176848482083904263,1276175000
18.21,2,0.3592429357519721523315512357,0.364768524254522,0.364768524254522,0.359681018193379,0.359681018193379,0.139408856619255,0.1520541704199002107047719942,0.1218594188193910107047719942,0.0301947516005092,4.9403058783923511749608768583,58.834346710555792545940169991,59.491874630623010827080361816,1276876000
18.22,2,0.3592363339975507921331756068,0.364760677020123,0.364760677020123,0.359674408388382,0.359674408388382,0.139373536652051,0.1520185981041355803964454927,0.1218238465036263803964454927,0.0301947516005092,4.9390959428381896669361403748,58.827195964614351369616185109,59.4855157417004918860619833,1277577000
18.23,2,0.3592297428176291279913164565,0.364752841452138,0.364752841452138,0.359667809170779,0.359667809170779,0.13933824739914,0.1519830568911047839668340511,0.1217883052905955839668340511,0.0301947516005092,4.9378872621912186666161591096,58.820020409316511317499902311,59.479135055583013991314206287,1278278000
18.24,2,0.3592231604360450968463362141,0.364745015909489,0.364745015909489,0.359661218762243,0.359661218762243,0.139302992821837,0.1519475506824376081083009592,0.1217527990819284081083009592,0.0301947516005092,4.9366799470201388005626420647,58.812877400487420880879027205,59.472783130635042857905083511,1278979000
18.25,2,0.3592165863910349190345909389,0.36473720031764,0.36473720031764,0.359654636700447,0.359654636700447,0.139267784033124,0.1519120905817459664128262381,0.1217173389812367664128262381,0.0301947516005092,4.9354743142153696109500930451,58.805743400695953143898960242,59.466439170336359879907576203,1279681000
18.26,2,0.3592100219067109519000423214,0.364729395464414,0.364729395464414,0.359648064210996,0.359648064210996,0.13923260847515,0.1518766640663217973525256428,0.1216819124658125973525256428,0.0301947516005092,4.9342700038230060482971982565,58.798584160912147575336809654,59.460073022463035420824840619,1280382000
18.27,2,0.3592034659784883353114902575,0.364721599613931,0.364721599613931,0.35964150028808,0.35964150028808,0.13919744525902,0.1518412501994142582916165820,0.1216464985989050582916165820,0.0301947516005092,4.933066414844644682907529899,58.79145239860579072385426451,59.453731252359511965373903194,1281083000
18.28,2,0.3591969298292495065445985650,0.364713826153126,0.364713826153126,0.359634956168268,0.359634956168268,0.139162355767002,0.1518059107930972942465111825,0.1216111591925880942465111825,0.0301947516005092,4.9318653168610777611276829803,58.784335454494803594845402261,59.447402459890037122470586647,1281784000
18.29,2,0.3591903929992752528227224140,0.364706052037491,0.364706052037491,0.35962841136689,0.35962841136689,0.139127267052511,0.1517705721409800350877548365,0.1215758205404708350877548365,0.0301947516005092,4.930664597135043205347275302,58.777211933667563113182390778,59.441068062612450582772913971,1282485000
18.30,2,0.3591838647117161908813306147,0.364698288459505,0.364698288459505,0.359621875118344,0.359621875118344,0.139092235026452,0.1517352905105203528893603024,0.1215405389100111528893603024,0.0301947516005092,4.92946586640575461399894747,58.770075241606148410234984856,59.434722028125018059036796206,1283186000
18.31,2,0.3591773549620324041912296196,0.364690544518034,0.364690544518034,0.35961535743028,0.35961535743028,0.139057233489966,0.1517000400363649424986939955,0.1215052884358557424986939955,0.0301947516005092,4.9282683824807628813432488851,58.762963127791671657142577751,59.428397744021652728534166854,1283888000
18.32,2,0.3591708539721482814522012403,0.364682810601323,0.364682810601323,0.359608848512698,0.359608848512698,0.139022267718239,0.1516648256550407593683619653,0.1214700740545315593683619653,0.0301947516005092,4.927072285576431605812820155,58.755857925134363994584641375,59.422079612143655485116452093,1284589000
18.33,2,0.3591643632843828948870112201,0.364675088689934,0.364675088689934,0.359602349909798,0.359602349909798,0.138987350180029,0.1516296598968302449140534506,0.1214349082963210449140534506,0.0301947516005092,4.9258779334541943858403018836,58.748739345243528051587074282,59.415749692511735607554649429,1285290000
18.34,2,0.3591578801209289440526503802,0.364667374542705,0.364667374542705,0.359595858840384,0.359595858840384,0.138952439115963,0.1515945008797857165479523074,0.1213997492792765165479523074,0.0301947516005092,4.9246841250799721156862434716,58.74163690822338944717158354,59.409434179410202256952317296,1285991000
18.35,2,0.3591513967030043371107483347,0.364659662096424,0.364659662096424,0.35958936751619,0.35958936751619,0.138917584061078,0.1515593978971644438588329753,0.1213646462966552438588329753,0.0301947516005092,4.9234922713968627177402627249,58.734546942092215237461278133,59.40312964349178919824973619,1286692000
18.36,2,0.3591449415744407663448060652,0.364651979568282,0.364651979568282,0.359582904515854,0.359582904515854,0.138882774166043,0.1515243410910117083663367028,0.1213295894905025083663367028,0.0301947516005092,4.9223020887905497904350002477,58.727444120383621957603205702,59.396813788077462231769859351,1287394000
18.37,2,0.3591384859567206700658164937,0.364644297116378,0.364644297116378,0.359576441025766,0.359576441025766,0.138847980487377,0.1514893004940095925621006378,0.1212945488935003925621006378,0.0301947516005092,4.9211127175559399040740282441,58.720359358801021932844784934,59.390513993269963779103202082,1288095000
18.38,2,0.3591320390703534928118936277,0.364636625063488,0.364636625063488,0.359569986277678,0.359569986277678,0.138813234106794,0.1514543075291982453093432703,0.1212595559286890453093432703,0.0301947516005092,4.9199250566921066570899873179,58.713286834014438312618202875,59.384225001231641106308812424,1288796000
18.39,2,0.3591256004606782002302982769,0.3646289617367,0.3646289617367,0.359563539816374,0.359563539816374,0.138778500161961,0.1514193272970982111721839166,0.1212245756965890111721839166,0.0301947516005092,4.9187381051979366197864496734,58.706209210434230628688514356,59.3779316599989528268740735,1289497000
18.40,2,0.3591191813484718280066534826,0.364621319861419,0.364621319861419,0.359557112876316,0.359557112876316,0.138743821151873,0.1513844027149247003659546772,0.1211896511144155003659546772,0.0301947516005092,4.9175530913563633905960559138,58.699115444220516571770606471,59.371624061634597224240857647,1290198000
18.41,2,0.3591127609535371003585822356,0.364613678243862,0.364613678243862,0.359550684651966,0.359550684651966,0.138709186321741,0.1513495222947889784383751198,0.1211547706942797784383751198,0.0301947516005092,4.9163696848589435398223782429,58.692059938291271948820456203,59.365350229097926660267287144,1290900000
18.42,2,0.3591063598227155719413280490,0.364606056469063,0.364606056469063,0.359544275715221,0.359544275715221,0.138674567052438,0.1513146581185052105189078364,0.1211199065179960105189078364,0.0301947516005092,4.9151870847038506658980572657,58.685000549327329386323383675,59.35907310518771216277621398,1291601000
18.43,2,0.3590999561760765367769703879,0.364598433632451,0.364598433632451,0.35953786425959,0.35953786425959,0.138639989552209,0.1512798356487935550249608343,0.1210850840482843550249608343,0.0301947516005092,4.9140060191395970151696879858,58.677920237951005712731827475,59.352777561893313861892535606,1292302000
18.44,2,0.3590935722327227244068641017,0.364590832139282,0.364590832139282,0.359531472531271,0.359531472531271,0.138605457987578,0.1512450598315729331799720515,0.1210503082310637331799720515,0.0301947516005092,4.9128266286516348339838654074,58.670872419285711673993126054,59.346510687983609594469550193,1293003000
18.45,2,0.3590871965409901311620531388,0.364583239627835,0.364583239627835,0.359525089064637,0.359525089064637,0.138570946897924,0.1512103047903146966307882086,0.1210155531898054966307882086,0.0301947516005092,4.9116481707273077207732301345,58.663828903222776113175209683,59.340247723421066345884975385,1293704000
18.46,2,0.3590808305432724603628996926,0.364575657993284,0.364575657993284,0.359518715303839,0.359518715303839,0.13853646917361,0.1511755834736678786033522087,0.1209808318731586786033522087,0.0301947516005092,4.9104710151134265697983315707,58.656760406851143054188241053,59.333962790521164348248384542,1294406000
18.47,2,0.3590744717888950218835064885,0.364568084575641,0.364568084575641,0.359512348795214,0.359512348795214,0.138502018949089,0.1511408899268291253515572470,0.1209461383263199253515572470,0.0301947516005092,4.9092949900126963315778559207,58.649725794325394985222997253,59.327707828427848854122470955,1295107000
18.48,2,0.3590681224967595946925442149,0.36456052244812,0.36456052244812,0.35950599176037,0.35950599176037,0.138467620572414,0.1511062485902715729510234747,0.1209114969897623729510234747,0.0301947516005092,4.9081207943884379003723525873,58.642695805715836693358043049,59.321456934191684395132705273,1295808000
18.49,2,0.3590617818848081911000703819,0.364552970269998,0.364552970269998,0.359499643416295,0.359499643416295,0.1384332580865,0.1510716434698401930936090344,0.1208768918693309930936090344,0.0301947516005092,4.9069479688371591985714393744,58.63567281641428735695429919,59.315212265771478036680661333,1296509000
18.50,2,0.3590554495038493569571584664,0.364545427297706,0.364545427297706,0.35949330331325,0.35949330331325,0.138398923084992,0.1510370661383502244697486744,0.1208423145378410244697486744,0.0301947516005092,4.9057762707330981485647340885,58.628624165238489946995949345,59.308945049242975805816647026,1297210000
18.51,2,0.3590491267939063982439150568,0.364537895023122,0.364537895023122,0.359486972893014,0.359486972893014,0.138364616977363,0.1510025180564830769709147219,0.1208077664559738769709147219,0.0301947516005092,4.9046057407169926727418545313,58.621607223483640003030298119,59.302705879787301245423146355,1297912000
18.52,2,0.3590428213067710219043158552,0.364530381840392,0.364530381840392,0.359480659716588,0.359480659716588,0.138330363489804,0.1509680232289279561251214463,0.1207732716284187561251214463,0.0301947516005092,4.9034370652678593414063729065,58.614601911874408001416069362,59.296476952005021939506372405,1298613000
18.53,2,0.3590365154815249917990159648,0.364522868523374,0.364522868523374,0.35947434620164,0.35947434620164,0.138296115856649,0.1509335342475228108376303546,0.1207387826470136108376303546,0.0301947516005092,4.9022688850371817529909298201,58.607562017052760417342288684,59.290217693215962276008002622,1299314000
18.54,2,0.3590302278709404265637807489,0.364515375463724,0.364515375463724,0.359468050923565,0.359468050923565,0.138261925764592,0.1508991034791355936584291372,0.1207043518786263936584291372,0.0301947516005092,4.901102699020546477799097474,58.600559914922455795361479195,59.283991731401972566206938443,1300015000
18.55,2,0.3590239389131559568327098331,0.364507882113325,0.364507882113325,0.359461754296647,0.359461754296647,0.138227765995887,0.1508647030054809859496167097,0.1206699514049717859496167097,0.0301947516005092,4.8999377062132627903065392743,58.593564104478520354545956059,59.27777139314980971181975445,1300716000
18.56,2,0.3590176681619248094850559642,0.364500407987182,0.364500407987182,0.359455475898485,0.359455475898485,0.138193634416427,0.1508303313748168051825853044,0.1206355797743076051825853044,0.0301947516005092,4.8987738638213215847738046233,58.586539105194510725790776074,59.271525388406543329586366615,1301417000
18.57,2,0.3590114060544481478448541551,0.364492944263255,0.364492944263255,0.359449206154617,0.359449206154617,0.138159552739829,0.1507960099796461365127905233,0.1206012583791369365127905233,0.0301947516005092,4.8976117834900764596335341249,58.579558366125330932914030574,59.265318416725826207284385495,1302119000
18.58,2,0.3590051531454519782689388293,0.364485490227709,0.364485490227709,0.359442945620448,0.359442945620448,0.138125484610128,0.1507617024612410299287667005,0.1205669508607318299287667005,0.0301947516005092,4.8964504224139953372753455849,58.572568969183441774632461026,59.259103947182928997173599871,1302820000
18.59,2,0.3589989078712052203465729660,0.364478045498865,0.364478045498865,0.359436692730338,0.359436692730338,0.138091463958884,0.1507274427171680515078918048,0.1205326911166588515078918048,0.0301947516005092,4.895290750482154788002811206,58.565564910451802454921816337,59.252876547166645550990705325,1303521000
18.60,2,0.3589926717874034564638703876,0.364470610851662,0.364470610851662,0.359430449041881,0.359430449041881,0.138057468346569,0.1506932083486164876796857962,0.1204984567481072876796857962,0.0301947516005092,4.8941321248111927342055487914,58.558589878276161068972423213,59.246674842679002494252307419,1304222000
18.61,2,0.3589864433293849107330111898,0.364463185223587,0.364463185223587,0.359424212988506,0.359424212988506,0.138023512234869,0.1506590137713797357816989091,0.1204642621708705357816989091,0.0301947516005092,4.8929749571784527743161989479,58.551617826088625600024215461,59.240475800462827450903980289,1304924000
18.62,2,0.3589802240538136521682760298,0.36445577036511,0.36445577036511,0.359417986128776,0.359417986128776,0.137989601092082,0.1506248645115154337540244020,0.1204301129110062337540244020,0.0301947516005092,4.891819404689151478638333876,58.544658654820594155330993818,59.234288131330544618552525425,1305625000
18.63,2,0.3589740123950991659564598421,0.364448363699946,0.364448363699946,0.359411766895191,0.359411766895191,0.137955706057766,0.1505907316362523707347417210,0.1203959800357431707347417210,0.0301947516005092,4.8906646372757467695615713832,58.537663350011299332410726088,59.228068715766679437902582973,1306326000
18.64,2,0.3589678199108707013153026976,0.364440977924762,0.364440977924762,0.359405566859475,0.359405566859475,0.137921859144045,0.1505566475813202949449362612,0.1203618959808110949449362612,0.0301947516005092,4.8895115829487608934325064699,58.530709173653580689613244312,59.221885575567982507644966235,1307027000
18.65,2,0.3589616260346137351051018052,0.364433591207148,0.364433591207148,0.359399365430033,0.359399365430033,0.1378880251781,0.1505225764333860169797802159,0.1203278248328768169797802159,0.0301947516005092,4.8883592116622817726407569422,58.523755248999420454308010028,59.215702798157573784541802689,1307728000
18.66,2,0.3589554493249169750047457998,0.364426223248969,0.364426223248969,0.359393181188085,0.359393181188085,0.137854235926646,0.1504885506273984247530167169,0.1202937990268892247530167169,0.0301947516005092,4.887208451404447329575940604,58.516776654331726867297267217,59.209498267344347456414946231,1308429000
18.67,2,0.3589492722143454384409301724,0.364418856680618,0.364418856680618,0.359386996544773,0.359386996544773,0.137820497975205,0.1504545761386786136313475138,0.1202598245381694136313475138,0.0301947516005092,4.88605947215089548662767526,58.509838710050787987208759845,59.203329579491920965166999671,1309131000
18.68,2,0.3589431124802323498113812723,0.364411508072282,0.364411508072282,0.35938082929911,0.35938082929911,0.137786775824163,0.1504206180675272166931406373,0.1202258664670180166931406373,0.0301947516005092,4.8849112728942128140995331119,58.502902245078856423500005725,59.197162322053022936375437133,1309832000
18.69,2,0.3589369619008619500492785940,0.364404169511683,0.364404169511683,0.359374671219353,0.359374671219353,0.137753078765461,0.1503866854240916546943434854,0.1201919338235824546943434854,0.0301947516005092,4.8837641105514072343811319659,58.495935536813125157306616931,59.190968473675356326385469488,1310533000
18.70,2,0.3589308199074185638464787798,0.364396841420412,0.364396841420412,0.359368521735994,0.359368521735994,0.137719435190403,0.1503528065970932928554088508,0.1201580549965840928554088508,0.0301947516005092,4.8826187971947223459051124258,58.489008996654518815900249998,59.184810032017789272730820119,1311234000
18.71,2,0.3589246750608819462415327636,0.364389511483944,0.364389511483944,0.359362369396062,0.359362369396062,0.137685820627234,0.1503189566999140919815715605,0.1201242050994048919815715605,0.0301947516005092,4.8814746186704090429320238943,58.482085702627149716212486062,59.178654527235977323766208519,1311935000
18.72,2,0.3589185587915242404781166309,0.364382211203206,0.364382211203206,0.359356245668157,0.359356245668157,0.137652235452378,0.1502851372081157901009572001,0.1200903856076065901009572001,0.0301947516005092,4.8803316160454809238945069762,58.475136544851371850000788187,59.172476272618926280435781057,1312637000
18.73,2,0.3589124318778977116166436196,0.364374901454906,0.364374901454906,0.359350111283004,0.359350111283004,0.13761868453169,0.1502513516192052141212011218,0.1200566000186960141212011218,0.0301947516005092,4.8791898883114115872252022746,58.468221927824804729700594622,59.166328541091750408472892432,1313338000
18.74,2,0.3589063320994919720514966942,0.364367619868586,0.364367619868586,0.359344004066161,0.359344004066161,0.137585161591769,0.1502175949768560444892231977,0.1200228433763468444892231977,0.0301947516005092,4.8780492922752519271846591952,58.461310570048850967585405144,59.160183756715117363629255136,1314039000
18.75,2,0.3589002308852147398050371177,0.364360337872113,0.364360337872113,0.359337895411696,0.359337895411696,0.137551668099792,0.1501838677501970761778313827,0.1199891161496878761778313827,0.0301947516005092,4.8769098401718498661624955409,58.454371683284338176570770934,59.154014755504120747945852883,1314740000
18.76,2,0.3588941370143426370212421693,0.364353065051705,0.364353065051705,0.359331794109592,0.359331794109592,0.137518226703547,0.1501501929077759261981252292,0.1199554413072667261981252292,0.0301947516005092,4.8757721887969090025913519156,58.44746983963656575362166377,59.147878408341260844947307417,1315441000
18.77,2,0.3588880522670871829421102876,0.364345802336101,0.364345802336101,0.35932570194223,0.35932570194223,0.137484812926787,0.1501165460206658586739782758,0.1199217944201566586739782758,0.0301947516005092,4.874635637108555906774800524,58.440574869263212078188273386,59.14174819931949923827077575,1316143000
18.78,2,0.3588819860709952324012987876,0.36433855863634,0.36433855863634,0.359319628348653,0.359319628348653,0.13745141148469,0.1500829121243492898236813122,0.1198881605238400898236813122,0.0301947516005092,4.8734997552002241771454819687,58.433647992786743656232110944,59.135589977434250764311695987,1316844000
18.79,2,0.3588759272060648088005290045,0.364331324831947,0.364331324831947,0.359313562095178,0.359313562095178,0.137418083087723,0.1500493515740082136441042271,0.1198545999734990136441042271,0.0301947516005092,4.8723662709158260600499912568,58.42676549777907729742689728,59.12947079626319941867309599,1317545000
18.80,2,0.3588698664532253402620257254,0.364324089175299,0.364324089175299,0.359307493951492,0.359307493951492,0.137384755810695,0.1500157920782823379821010446,0.1198210404777731379821010446,0.0301947516005092,4.8712331120557538018349233878,58.419881804428609215859097977,59.123350741982911094305825491,1318246000
18.81,2,0.3588638242386707149461206176,0.364316873461696,0.364316873461696,0.359301444368698,0.359301444368698,0.137351467789341,0.1499822725103179735785801132,0.1197875209098087735785801132,0.0301947516005092,4.8701013910489153248898961693,58.412974325308734288121047709,59.117209725561883797514053513,1318947000
18.82,2,0.3588577903431184518860882325,0.364309667135545,0.364309667135545,0.359295403115051,0.359295403115051,0.137318209928493,0.1499487834121046944427857942,0.1197540318115954944427857942,0.0301947516005092,4.8689708357385828755615046041,58.406094833346283500573652826,59.111093462327926686734081651,1319649000
18.83,2,0.3588517545482082945997580056,0.36430246032143,0.36430246032143,0.359289359959729,0.359289359959729,0.137284992584226,0.1499153347887609381222859526,0.1197205831882517381222859526,0.0301947516005092,4.8678417315455843762393664954,58.399224023784804591901822892,59.104984878771845139754194515,1320350000
18.84,2,0.3588457362787886683127382592,0.364295271828533,0.364295271828533,0.35928333435127,0.35928333435127,0.1372517971083,0.1498819086598380789940667450,0.1196871570593288789940667450,0.0301947516005092,4.8667135621633077493130996488,58.392328641696600707820132614,59.098854708999600231366304626,1321051000
18.85,2,0.3588397273162917918640367751,0.364288094321377,0.364288094321377,0.359277318061083,0.359277318061083,0.13721864921981,0.1498485304727584645818058760,0.1196537788722492645818058760,0.0301947516005092,4.8655870554020152411292990674,58.385467365111323974468203737,59.092754616872966023391662802,1321752000
18.86,2,0.3588337256567087725880865111,0.364280925012329,0.364280925012329,0.359271309082715,0.359271309082715,0.13718552658368,0.1498151778087654095573817035,0.1196204262082562095573817035,0.0301947516005092,4.864461567806934774077582555,58.378608180607317625639819312,59.086656450514186634083200745,1322453000
18.87,2,0.3588277310826258275851593167,0.3642737638926,0.3642737638926,0.359265307198488,0.359265307198488,0.137152435185502,0.1497818566494987993114162494,0.1195871050489895993114162494,0.0301947516005092,4.8633372695347385945045451169,58.371725021578071162472542322,59.080537185846596827746806845,1323155000
18.88,2,0.3588217560171072009445899346,0.364266623566602,0.364266623566602,0.359259324846615,0.359259324846615,0.137119379567487,0.1497485719742897892016765064,0.1195538203737805892016765064,0.0301947516005092,4.8622143020280689487567817545,58.364875876949957859155690411,59.074447965089634832799553434,1323856000
18.89,2,0.3588157782425293356503965738,0.364259482030321,0.364259482030321,0.359253339782379,0.359253339782379,0.137086367010795,0.1497153302919340212326479408,0.1195205786914248212326479408,0.0301947516005092,4.8610928505454694352669330741,58.358034976284608769115886484,59.068366023350483989806538538,1324557000
18.90,2,0.3588098087549207031457031977,0.36425234936388,0.36425234936388,0.359247363015219,0.359247363015219,0.137053370711072,0.1496821051661960017559187763,0.1194873535656868017559187763,0.0301947516005092,4.8599721565398923003815940794,58.351163519594468168517492537,59.062257236590663543440454845,1325258000
18.91,2,0.3588038563378087775795583824,0.364245235400956,0.364245235400956,0.359241403339371,0.359241403339371,0.137020420280516,0.1496489265344259959572588202,0.1194541749339167959572588202,0.0301947516005092,4.8588530764485597904473597741,58.344333652331525938058084128,59.05618513436834679351858079,1325959000
18.92,2,0.3587979024124801477125558896,0.364238120263486,0.364238120263486,0.359235442153468,0.359235442153468,0.136987479484058,0.1496157574898944336913690836,0.1194210058893852336913690836,0.0301947516005092,4.8577345517668355038968707618,58.337497568553651449497422077,59.050107690715926273234140498,1326661000
18.93,2,0.3587919667622551835048518114,0.364231025330771,0.364231025330771,0.359229499264954,0.359229499264954,0.136954592988046,0.1495826434178663745994405856,0.1193878918173571745994405856,0.0301947516005092,4.8566178814821303349906764467,58.330644480482721676569764779,59.04401519563538126982504902,1327362000
18.94,2,0.3587860393831966939745954294,0.364223939653388,0.364223939653388,0.359223564657693,0.359223564657693,0.136921734241428,0.1495495574013351367519002171,0.1193548058008259367519002171,0.0301947516005092,4.8555022932742735582044402325,58.323819816220593167900466479,59.037947844841793164680671314,1328063000
18.95,2,0.3587801092713753254919377874,0.364216852342716,0.364216852342716,0.359217627314337,0.359217627314337,0.136888907122809,0.1495165029365345038999786659,0.1193217513360253038999786659,0.0301947516005092,4.8543878860983117438417343241,58.317003337464358754488367951,59.031887766077722594121321476,1328764000
18.96,2,0.3587741972114854343198591218,0.364209783987596,0.364209783987596,0.359211708044926,0.359211708044926,0.136856104934643,0.1494834740485392213513264967,0.1192887224480300213513264967,0.0301947516005092,4.8532744875805284903351993246,58.310162248996943163982639991,59.025806046552931826177369938,1329465000
18.97,2,0.3587682926226107055433842915,0.364202725114294,0.364202725114294,0.35920579625564,0.35920579625564,0.136823359936888,0.1494505026470263288004260765,0.1192557510465171288004260765,0.0301947516005092,4.8521630106611460440314302393,58.303357229188737482357281832,59.019756091410494953668869259,1330167000
18.98,2,0.3587623962892389302928067799,0.36419567475052,0.36419567475052,0.359199892731925,0.359199892731925,0.136790621780873,0.1494175383800640693666406508,0.1192227867795548693666406508,0.0301947516005092,4.8510520116589009752339992691,58.296546484503945540896457695,59.013701235581419551751281726,1330868000
18.99,2,0.3587565082074770623317058394,0.364188633501682,0.364188633501682,0.359193997469882,0.359193997469882,0.136757907914942,0.1493845987064954590804625877,0.1191898471059862590804625877,0.0301947516005092,4.8499419895280725584185698221,58.289714756972196317675401594,59.007627941074961817107029228,1331569000
19.00,2,0.3587506273734376676213687786,0.364181601581698,0.364181601581698,0.3591881094644,0.3591881094644,0.136725253265035,0.1493517185384504488620778737,0.1191569669379412488620778737,0.0301947516005092,4.8488339432228516878456913004,58.282922521144118762940857456,59.001589421341730550372586268,1332270000
